"Date","Depth..m.","Temp...degC.","Sal.","Cond...mS.cm.","EC25..µS.cm.","Density..kg.m3.","SigmaT","Chl.Flu...ppb.","Chl.a..µg.l.","Turb...FTU.","pH","DO....","Weiss.DO..mg.l.","Quant...µmol..m2.s..","Mark","G.G.DO..mg.l.","B.K.DO..mg.l.","Station"
"5/25/2022 11:46:48 AM",6.144,29.41,49.051,77.655,70786.5,1032.542,32.516,0.055,0.055,0.087,7.599,95.94,5.551,453.008,0,5.564,5.567,21
"5/25/2022 11:46:48 AM",5.977,29.41,49.051,77.654,70786.2,1032.541,32.516,0.023,0.023,0,7.603,95.964,5.553,473.313,0,5.566,5.569,21
"5/25/2022 11:46:49 AM",5.852,29.411,49.053,77.658,70788.6,1032.542,32.517,0.016,0.016,0.044,7.603,95.849,5.546,494.723,0,5.559,5.562,21
"5/25/2022 11:46:49 AM",5.725,29.412,49.052,77.658,70787.9,1032.541,32.517,0.031,0.031,0.058,7.601,95.911,5.55,470.51,0,5.563,5.566,21
"5/25/2022 11:46:49 AM",5.601,29.414,49.054,77.663,70789.7,1032.541,32.517,0.039,0.039,0.058,7.597,95.888,5.548,457.936,0,5.561,5.564,21
"5/25/2022 11:46:49 AM",5.426,29.415,49.053,77.664,70788.3,1032.539,32.516,0.031,0.031,0.044,7.593,95.997,5.554,479.77,0,5.567,5.57,21
"5/25/2022 11:46:50 AM",5.342,29.415,49.054,77.666,70789.2,1032.539,32.517,0.023,0.023,0.044,7.595,95.961,5.552,488.351,0,5.565,5.568,21
"5/25/2022 11:46:50 AM",5.276,29.415,49.055,77.667,70790.6,1032.54,32.518,0.023,0.023,0,7.596,95.98,5.554,442.898,0,5.566,5.57,21
"5/25/2022 11:46:50 AM",5.22,29.414,49.057,77.669,70793.8,1032.542,32.52,0.031,0.031,0.073,7.599,95.888,5.548,394.215,0,5.561,5.564,21
"5/25/2022 11:46:50 AM",5.142,29.415,49.059,77.672,70795.2,1032.542,32.52,0.039,0.039,0.044,7.61,96.104,5.56,324.293,0,5.573,5.576,21
"5/25/2022 11:46:50 AM",5.092,29.416,49.062,77.677,70799.1,1032.544,32.523,0.039,0.039,0.029,7.611,95.9,5.549,398.548,0,5.562,5.565,21
"5/25/2022 11:46:51 AM",5.05,29.415,49.063,77.677,70800.7,1032.545,32.524,0.039,0.039,0.029,7.612,95.879,5.548,462.523,0,5.561,5.564,21
"5/25/2022 11:46:51 AM",4.998,29.416,49.064,77.68,70801.6,1032.545,32.524,0.055,0.055,0.058,7.611,95.977,5.553,509.931,0,5.566,5.569,21
"5/25/2022 11:46:51 AM",4.926,29.416,49.068,77.685,70806.7,1032.548,32.527,0.023,0.023,0.015,7.61,95.942,5.551,505.428,0,5.564,5.567,21
"5/25/2022 11:46:51 AM",4.869,29.416,49.069,77.687,70808.4,1032.549,32.528,0.016,0.016,0.015,7.611,95.906,5.549,508.487,0,5.562,5.565,21
"5/25/2022 11:46:51 AM",4.803,29.416,49.07,77.689,70809.9,1032.55,32.529,0.023,0.023,0.058,7.612,95.99,5.554,581.892,0,5.567,5.57,21
"5/25/2022 11:46:52 AM",4.73,29.417,49.071,77.691,70810.2,1032.549,32.529,0.047,0.047,0.073,7.612,95.989,5.554,602.708,0,5.567,5.57,21
"5/25/2022 11:46:52 AM",4.594,29.417,49.071,77.692,70810.9,1032.549,32.529,0.078,0.078,0.102,7.608,95.998,5.554,444.342,0,5.567,5.57,21
"5/25/2022 11:46:52 AM",4.502,29.418,49.074,77.697,70813.8,1032.55,32.531,0.047,0.047,0.073,7.612,95.92,5.55,466.262,0,5.563,5.566,21
"5/25/2022 11:46:52 AM",4.415,29.418,49.074,77.697,70813.8,1032.55,32.531,0.023,0.023,0,7.615,95.959,5.552,516.643,0,5.565,5.568,21
"5/25/2022 11:46:52 AM",4.314,29.419,49.076,77.7,70815.9,1032.551,32.532,0.039,0.039,0.029,7.615,95.96,5.552,389.712,0,5.565,5.568,21
"5/25/2022 11:46:53 AM",4.096,29.419,49.078,77.703,70818.6,1032.551,32.534,0.008,0.008,0,7.616,95.922,5.55,350.461,0,5.563,5.566,21
"5/25/2022 11:46:53 AM",3.947,29.419,49.08,77.706,70821.3,1032.552,32.535,0.039,0.039,0,7.614,95.971,5.553,408.404,0,5.565,5.569,21
"5/25/2022 11:46:53 AM",3.802,29.42,49.079,77.706,70820.3,1032.551,32.535,0,0,0,7.611,95.947,5.551,619.275,0,5.564,5.567,21
"5/25/2022 11:46:53 AM",3.599,29.419,49.087,77.717,70829.9,1032.556,32.541,0.008,0.008,0,7.611,96.064,5.558,573.481,0,5.571,5.574,21
"5/25/2022 11:46:53 AM",3.477,29.419,49.089,77.719,70832.6,1032.557,32.542,0.016,0.016,0,7.61,95.964,5.552,519.956,0,5.565,5.568,21
"5/25/2022 11:46:54 AM",3.373,29.42,49.093,77.724,70836.4,1032.559,32.544,0,0,0,7.61,95.923,5.55,796.842,0,5.563,5.566,21
"5/25/2022 11:46:54 AM",3.227,29.42,49.094,77.726,70838.4,1032.559,32.546,0.109,0.109,0.146,7.612,95.998,5.554,487.077,0,5.567,5.571,21
"5/25/2022 11:46:54 AM",3.117,29.42,49.095,77.727,70838.8,1032.559,32.546,0.078,0.078,0.116,7.613,96.027,5.556,426.755,0,5.569,5.572,21
"5/25/2022 11:46:54 AM",3.021,29.42,49.096,77.729,70840,1032.559,32.547,0.031,0.031,0.058,7.613,96.054,5.558,468.98,0,5.571,5.574,21
"5/25/2022 11:46:55 AM",2.936,29.42,49.097,77.731,70842,1032.56,32.548,0.047,0.047,0,7.612,96.052,5.558,398.039,0,5.571,5.574,21
"5/25/2022 11:46:55 AM",2.9,29.42,49.101,77.735,70846.3,1032.563,32.551,0.031,0.031,0.044,7.615,95.937,5.551,420.043,0,5.564,5.567,21
"5/25/2022 11:46:55 AM",2.865,29.42,49.103,77.738,70849.3,1032.565,32.552,0.023,0.023,0.015,7.616,95.94,5.551,388.608,0,5.564,5.567,21
"5/25/2022 11:46:55 AM",2.821,29.421,49.104,77.742,70850.2,1032.565,32.553,0.047,0.047,0.087,7.616,96.039,5.557,408.064,0,5.569,5.573,21
"5/25/2022 11:46:55 AM",2.741,29.424,49.102,77.743,70847,1032.561,32.55,0.016,0.016,0.015,7.617,96.059,5.558,687.838,0,5.571,5.574,21
"5/25/2022 11:46:56 AM",2.679,29.424,49.105,77.747,70850.5,1032.563,32.552,0.039,0.039,0.073,7.617,95.979,5.553,654.364,0,5.566,5.569,21
"5/25/2022 11:46:56 AM",2.597,29.425,49.103,77.746,70848.9,1032.562,32.551,0,0,0,7.617,96.129,5.562,703.64,0,5.575,5.578,21
"5/25/2022 11:46:56 AM",2.496,29.424,49.099,77.739,70843.9,1032.559,32.548,0.07,0.07,0.073,7.616,96.012,5.556,646.207,0,5.569,5.572,21
"5/25/2022 11:46:56 AM",2.454,29.423,49.099,77.738,70844.1,1032.559,32.549,0.039,0.039,0.073,7.618,96.031,5.557,594.297,0,5.57,5.573,21
"5/25/2022 11:46:56 AM",2.42,29.421,49.101,77.738,70846.6,1032.561,32.55,0.086,0.086,0.131,7.621,96.087,5.56,547.654,0,5.573,5.576,21
"5/25/2022 11:46:57 AM",2.385,29.42,49.103,77.739,70849,1032.562,32.552,0.055,0.055,0.029,7.622,95.898,5.549,470.085,0,5.562,5.565,21
"5/25/2022 11:46:57 AM",2.355,29.42,49.106,77.742,70853,1032.565,32.555,0.086,0.086,0.131,7.623,95.979,5.553,380.452,0,5.566,5.569,21
"5/25/2022 11:46:57 AM",2.317,29.42,49.108,77.746,70855.6,1032.566,32.556,0.039,0.039,0,7.625,95.916,5.549,415.965,0,5.562,5.565,21
"5/25/2022 11:46:57 AM",2.251,29.422,49.107,77.746,70853.7,1032.564,32.555,0.07,0.07,0.087,7.625,96.061,5.558,452.413,0,5.571,5.574,21
"5/25/2022 11:46:57 AM",2.129,29.423,49.109,77.75,70855.6,1032.565,32.556,0.039,0.039,0.015,7.621,96.039,5.557,557.339,0,5.57,5.573,21
"5/25/2022 11:46:58 AM",2.077,29.424,49.109,77.752,70855.6,1032.564,32.555,0,0,0,7.622,95.967,5.552,654.873,0,5.565,5.568,21
"5/25/2022 11:46:58 AM",2.011,29.426,49.112,77.759,70859.5,1032.566,32.557,0.008,0.008,0,7.627,95.846,5.546,575.011,0,5.559,5.562,21
"5/25/2022 11:46:58 AM",1.974,29.425,49.114,77.76,70861.5,1032.567,32.559,0.023,0.023,0,7.626,95.859,5.546,714.6,0,5.559,5.562,21
"5/25/2022 11:46:58 AM",1.932,29.426,49.114,77.762,70861.8,1032.567,32.558,0.031,0.031,0,7.63,95.974,5.553,700.412,0,5.566,5.569,21
"5/25/2022 11:46:59 AM",1.887,29.426,49.117,77.766,70865,1032.568,32.56,0.016,0.016,0,7.63,96.059,5.558,667.957,0,5.571,5.574,21
"5/25/2022 11:46:59 AM",1.797,29.427,49.119,77.77,70867.3,1032.569,32.561,0.055,0.055,0.058,7.626,96.096,5.56,599.904,0,5.573,5.577,21
"5/25/2022 11:46:59 AM",1.724,29.429,49.119,77.773,70867.9,1032.569,32.561,0.023,0.023,0,7.628,95.992,5.554,513.245,0,5.567,5.571,21
"5/25/2022 11:46:59 AM",1.638,29.43,49.117,77.771,70865.2,1032.567,32.56,0,0,0,7.629,96.042,5.557,512.99,0,5.57,5.573,21
"5/25/2022 11:46:59 AM",1.574,29.43,49.119,77.775,70867.6,1032.568,32.561,0.031,0.031,0.058,7.63,96.079,5.56,482.574,0,5.572,5.576,21
"5/25/2022 11:47:00 AM",1.512,29.43,49.12,77.777,70869.1,1032.568,32.562,0.039,0.039,0.058,7.629,95.99,5.554,650.88,0,5.567,5.57,21
"5/25/2022 11:47:00 AM",1.468,29.431,49.123,77.78,70871.8,1032.57,32.563,0.055,0.055,0.116,7.633,96.033,5.556,594.127,0,5.569,5.572,21
"5/25/2022 11:47:00 AM",1.428,29.431,49.123,77.781,70872,1032.569,32.563,0.023,0.023,0.029,7.634,96.034,5.557,562.607,0,5.57,5.573,21
"5/25/2022 11:47:00 AM",1.367,29.431,49.123,77.782,70872.7,1032.57,32.564,0,0,0.015,7.634,96.026,5.556,559.378,0,5.569,5.572,21
"5/25/2022 11:47:00 AM",1.324,29.432,49.125,77.785,70874.8,1032.571,32.565,0.055,0.055,0.116,7.632,96.016,5.556,523.525,0,5.569,5.572,21
"5/25/2022 11:47:01 AM",1.264,29.432,49.125,77.785,70875,1032.57,32.565,0,0,0,7.632,95.971,5.553,619.7,0,5.566,5.569,21
"5/25/2022 11:47:01 AM",1.184,29.432,49.124,77.784,70873.3,1032.569,32.564,0,0,0,7.634,96.043,5.557,787.326,0,5.57,5.573,21
"5/25/2022 11:47:01 AM",1.073,29.432,49.125,77.785,70874.8,1032.569,32.565,0.172,0.172,0.335,7.636,96.098,5.561,836.688,0,5.574,5.577,21
"5/25/2022 11:47:01 AM",1.035,29.432,49.126,77.786,70875.5,1032.57,32.566,0.086,0.086,0.204,7.635,96.096,5.56,672.12,0,5.573,5.576,21
"5/25/2022 11:47:01 AM",1.005,29.431,49.127,77.786,70876.6,1032.571,32.566,0.055,0.055,0.102,7.639,95.995,5.554,422.337,0,5.567,5.57,21
"5/25/2022 11:47:02 AM",0.991,29.431,49.127,77.787,70876.9,1032.571,32.566,0.031,0.031,0.058,7.64,96.023,5.556,437.29,0,5.569,5.573,21
"5/25/2022 11:47:02 AM",0.969,29.431,49.13,77.791,70881.1,1032.573,32.569,0.008,0.008,0,7.639,96.062,5.559,645.783,0,5.572,5.575,21
"5/25/2022 11:47:02 AM",0.958,29.432,49.13,77.792,70881.3,1032.573,32.569,0.109,0.109,0.204,7.639,96.016,5.556,593.957,0,5.568,5.572,21
"5/25/2022 11:47:02 AM",0.944,29.432,49.13,77.793,70881.2,1032.573,32.569,0.039,0.039,0.029,7.641,96.038,5.557,680.022,0,5.57,5.573,21
"5/25/2022 11:47:03 AM",0.922,29.431,49.132,77.793,70882.9,1032.574,32.57,0.031,0.031,0.029,7.64,96.027,5.556,621.654,0,5.569,5.572,21
"5/25/2022 11:47:03 AM",0.87,29.432,49.133,77.796,70883.8,1032.574,32.57,0.008,0.008,0,7.638,96.021,5.557,642.384,0,5.57,5.573,21
"5/25/2022 11:47:03 AM",0.84,29.432,49.132,77.795,70883.7,1032.574,32.57,0,0,0,7.64,95.977,5.554,704.915,0,5.567,5.57,21
"5/25/2022 11:47:03 AM",0.817,29.433,49.132,77.796,70883.4,1032.574,32.57,0.039,0.039,0.044,7.639,95.975,5.554,672.97,0,5.567,5.57,21
"5/25/2022 11:47:03 AM",0.795,29.433,49.133,77.797,70884.4,1032.574,32.571,0.07,0.07,0.204,7.64,96.073,5.56,508.147,0,5.573,5.576,21
"5/25/2022 11:47:04 AM",0.765,29.434,49.133,77.8,70884.5,1032.574,32.57,0,0,0,7.64,96.168,5.565,573.821,0,5.578,5.581,21
"5/25/2022 11:47:04 AM",0.725,29.435,49.136,77.804,70888,1032.575,32.572,0,0,0.073,7.64,96.034,5.557,752.493,0,5.57,5.573,21
"5/25/2022 11:47:04 AM",0.697,29.436,49.134,77.803,70885.1,1032.573,32.57,0,0,0,7.638,96.003,5.555,681.466,0,5.568,5.572,21
"5/25/2022 11:47:04 AM",0.649,29.437,49.137,77.808,70888.1,1032.574,32.572,0.109,0.109,0,7.638,96.071,5.559,591.663,0,5.572,5.575,21
"5/25/2022 11:47:04 AM",0.563,29.437,49.138,77.81,70889.8,1032.575,32.573,0.172,0.172,0,7.64,96.021,5.556,608.57,0,5.569,5.573,21
"5/25/2022 11:47:05 AM",0.506,29.437,49.135,77.807,70886.6,1032.573,32.571,0.148,0.148,0.218,7.642,96.191,5.567,659.376,0,5.58,5.583,21
"5/25/2022 11:47:05 AM",0.476,29.437,49.137,77.809,70888.4,1032.574,32.572,0.031,0.031,0.029,7.64,96.129,5.563,647.567,0,5.576,5.579,21
"5/25/2022 11:47:05 AM",0.457,29.438,49.138,77.811,70889.9,1032.575,32.573,0.023,0.023,0,7.639,95.961,5.553,673.14,0,5.566,5.569,21
"5/25/2022 11:47:05 AM",0.436,29.438,49.138,77.81,70889.3,1032.574,32.572,0,0,0,7.641,96.118,5.562,761.159,0,5.575,5.578,21
"5/25/2022 11:47:05 AM",0.431,29.438,49.138,77.81,70889.3,1032.574,32.572,0.117,0.117,0.233,7.64,96.151,5.564,643.744,0,5.577,5.58,21
"5/25/2022 11:47:06 AM",0.421,29.437,49.14,77.813,70892.1,1032.576,32.574,0.055,0.055,0.044,7.64,96.105,5.561,599.224,0,5.574,5.577,21
"5/25/2022 11:47:06 AM",0.41,29.437,49.141,77.814,70893.4,1032.577,32.575,0.031,0.031,0,7.639,96.068,5.559,567.959,0,5.572,5.575,21
"5/25/2022 11:47:06 AM",0.39,29.437,49.142,77.816,70895.3,1032.578,32.576,0.07,0.07,0.073,7.638,96.185,5.566,659.206,0,5.579,5.582,21
"5/25/2022 11:47:06 AM",0.343,29.437,49.142,77.815,70895.4,1032.578,32.576,0.086,0.086,0.131,7.628,96.091,5.56,617.491,0,5.573,5.577,21
"5/25/2022 11:47:06 AM",0.263,29.438,49.14,77.814,70892.4,1032.575,32.574,0.039,0.039,0.087,7.622,96.081,5.56,626.242,0,5.573,5.577,21
"5/25/2022 11:47:07 AM",0.169,29.437,49.141,77.813,70892.8,1032.575,32.575,0.101,0.101,0.16,7.624,96.21,5.568,611.034,0,5.581,5.584,21
"5/25/2022 11:47:07 AM",0.009,29.437,49.135,77.806,70886.4,1032.571,32.571,0.062,0.062,0.029,7.624,96.15,5.565,740.683,0,5.578,5.581,21
"5/25/2022 11:47:07 AM",0,29.437,49.134,77.803,70884.3,1032.569,32.57,0,0,0,7.627,96.212,5.568,912.133,0,5.581,5.584,21
"5/25/2022 11:47:07 AM",0,29.437,49.132,77.801,70882.2,1032.568,32.568,0,0,0,7.629,96.079,5.561,782.399,0,5.574,5.577,21
"5/25/2022 11:47:07 AM",0,29.435,49.133,77.801,70884.1,1032.57,32.57,0,0,0,7.632,95.974,5.554,653.344,0,5.567,5.571,21
"5/25/2022 11:47:08 AM",0,29.436,49.133,77.802,70883.1,1032.569,32.569,0.094,0.094,0.189,7.631,96.035,5.558,814.514,0,5.571,5.574,21
"5/25/2022 11:47:08 AM",0,29.438,49.133,77.804,70883.3,1032.568,32.569,0.117,0.117,0.495,7.63,96.123,5.563,859.967,0,5.576,5.579,21
"5/25/2022 11:47:08 AM",0,29.44,49.134,77.809,70884.5,1032.568,32.569,0.055,0.055,0.16,7.631,96.011,5.557,854.955,0,5.57,5.573,21
"5/25/2022 11:47:08 AM",0,29.441,49.134,77.81,70884.2,1032.568,32.568,0.016,0.016,0.073,7.632,95.989,5.555,770.079,0,5.568,5.571,21
"5/25/2022 11:47:09 AM",0,29.44,49.136,77.811,70886.2,1032.569,32.57,0.031,0.031,0.058,7.636,96.157,5.564,792.254,0,5.577,5.581,21
"5/25/2022 11:47:09 AM",0,29.44,49.134,77.808,70884.1,1032.568,32.569,0,0,0,7.637,96.044,5.558,982.395,0,5.571,5.575,21
"5/25/2022 11:47:09 AM",0,29.444,49.131,77.81,70879.8,1032.564,32.565,0,0,0,7.64,96.027,5.558,1048.409,0,5.571,5.574,21
"5/25/2022 11:47:09 AM",0,29.453,49.123,77.812,70869.2,1032.555,32.556,0.078,0.078,0,7.641,96.121,5.564,1032.946,0,5.577,5.58,21
"5/25/2022 11:47:09 AM",0,29.449,49.125,77.808,70871.6,1032.557,32.559,0.016,0.016,0.248,7.64,96.034,5.559,1251.294,0,5.572,5.575,21
"5/25/2022 11:47:10 AM",0,29.45,49.123,77.807,70869.3,1032.555,32.557,0.047,0.047,0,7.64,96.159,5.566,1256.901,0,5.579,5.582,21
"5/25/2022 11:47:10 AM",0,29.449,49.119,77.8,70864.4,1032.553,32.554,0.694,0.694,0,7.64,96.051,5.56,1256.646,0,5.573,5.576,21
"5/25/2022 11:47:10 AM",0,29.447,49.127,77.807,70874,1032.559,32.561,0.328,0.328,0,7.638,96.103,5.563,1305.329,0,5.576,5.579,21
"5/25/2022 11:47:10 AM",0,29.449,49.119,77.801,70864.2,1032.552,32.554,0,0,0,7.635,96.016,5.558,1218.159,0,5.571,5.574,21
"5/25/2022 11:47:10 AM",0,29.447,49.1,77.771,70840.2,1032.538,32.54,1.069,1.069,1.02,7.632,96.032,5.56,1317.393,0,5.573,5.576,21
"5/25/2022 11:47:11 AM",0,29.444,49.043,77.689,70769.6,1032.497,32.499,0.187,0.187,1.384,7.632,96.027,5.561,1385.531,0,5.574,5.577,21
"5/25/2022 11:47:11 AM",0,29.442,49.127,77.802,70875.1,1032.561,32.563,0.109,0.109,0,7.631,96.057,5.56,1381.283,0,5.573,5.576,21
"5/25/2022 11:47:11 AM",0,29.442,49.131,77.806,70879.5,1032.564,32.566,0,0,0,7.628,96.099,5.563,1396.491,0,5.576,5.579,21
"5/25/2022 11:47:11 AM",0,29.443,49.122,77.796,70868.4,1032.556,32.558,0,0,0,7.628,96.116,5.564,1415.522,0,5.577,5.58,21
"5/25/2022 11:47:11 AM",0,29.445,49.128,77.806,70875.8,1032.56,32.562,7.333,7.333,0,7.629,96.088,5.563,1459.192,0,5.576,5.579,21
"5/25/2022 11:47:12 AM",0,29.442,49.132,77.808,70881.7,1032.565,32.567,2.239,2.239,1.413,7.63,96.133,5.565,1613.649,0,5.578,5.582,21
"5/25/2022 11:47:12 AM",0,29.439,3.969,7.881,7179.5,998.78,0,0,0,0,7.631,96.06,7.132,1692.237,0,7.153,7.152,21
"5/25/2022 11:47:12 AM",0,29.369,1.444,3.042,2775,996.917,0,415.585,415.585,89.563,7.627,96.032,7.229,1748.311,0,7.25,7.25,21
"5/25/2022 11:47:12 AM",0,29.351,1.049,2.244,2048.3,996.627,0,419.017,419.017,532.217,7.625,96.139,7.253,1757.997,0,7.274,7.274,21
"5/25/2022 11:47:12 AM",0,29.382,0.836,1.808,1649.5,996.458,0,177.865,177.865,141.107,7.623,96.15,7.261,1785.864,0,7.282,7.282,21
"5/25/2022 11:47:13 AM",0,29.384,0.755,1.64,1496.2,996.397,0,48.092,48.092,0,7.623,96.063,7.257,1673.461,0,7.277,7.278,21
"5/25/2022 11:47:13 AM",0,29.392,0.689,1.504,1371.4,996.346,0,500.121,500.121,629.187,7.625,96.11,7.262,1744.488,0,7.283,7.283,21
"5/25/2022 11:47:13 AM",0,29.647,0.628,1.382,1254.2,996.224,0,166.944,166.944,163.62,7.631,95.99,7.254,1716.621,0,7.275,7.275,21
"5/25/2022 11:47:13 AM",0,30.097,0.575,1.281,1151.4,996.048,0,355.55,355.55,124.863,7.641,96.543,7.297,1645.339,0,7.318,7.318,21
"5/25/2022 11:47:13 AM",0,30.792,0.517,1.172,1039.8,995.792,0,2.364,2.364,0,7.654,96.839,7.32,1545.256,0,7.341,7.342,21
"5/25/2022 11:47:14 AM",0,30.98,0.501,1.141,1007.9,995.722,0,38.013,38.013,0,7.653,96.456,7.291,1584.678,0,7.312,7.312,21
"5/25/2022 11:47:14 AM",0,31.014,0.492,1.122,991.2,995.705,0,5.975,5.975,0,7.654,96.61,7.302,1563.778,0,7.323,7.323,21
"5/25/2022 11:47:14 AM",0,31.027,0.466,1.066,940.8,995.681,0,0,0,0,7.651,96.752,7.313,1533.192,0,7.334,7.334,21
"5/25/2022 11:47:14 AM",0,31.039,0.447,1.022,902.5,995.663,0,10.968,10.968,0,7.644,96.448,7.288,1438.037,0,7.309,7.31,21
"5/25/2022 11:47:14 AM",0,31.321,0.425,0.98,860.1,995.559,0,425.336,425.336,9.926,7.64,96.666,7.304,1514.671,0,7.325,7.325,21
"5/25/2022 11:47:15 AM",0,31.008,0.411,0.943,833,995.646,0,119.905,119.905,0,7.637,96.711,7.305,1556.981,0,7.326,7.327,21
"5/25/2022 11:47:15 AM",0,30.769,0.395,0.903,801.4,995.708,0,54.972,54.972,0,7.635,96.549,7.292,1577.966,0,7.313,7.313,21
"5/25/2022 11:47:15 AM",0,30.394,0.377,0.857,765.7,995.81,0,57.702,57.702,43.497,7.637,96.413,7.28,1585.867,0,7.301,7.301,21
"5/25/2022 11:47:15 AM",0,30.278,0.367,0.833,746.5,995.838,0,34.698,34.698,5.604,7.637,96.383,7.277,1538.29,0,7.298,7.298,21
"5/25/2022 11:47:16 AM",0,30.006,0.362,0.817,736.3,995.916,0,275.647,275.647,78.219,7.636,96.215,7.263,1559.784,0,7.284,7.284,21
"5/25/2022 11:47:16 AM",0,29.64,0.351,0.787,714.5,996.018,0,273.931,273.931,1.253,7.635,95.879,7.237,1592.409,0,7.258,7.258,21
"5/25/2022 11:47:16 AM",0,29.405,0.345,0.771,702.8,996.084,0,88.851,88.851,0,7.631,95.706,7.223,1577.966,0,7.244,7.244,21
"5/25/2022 11:47:16 AM",0,29.189,0.341,0.759,694.9,996.145,0,41.141,41.141,0,7.628,95.653,7.219,1533.362,0,7.24,7.24,21
"5/25/2022 11:47:16 AM",0,29.08,0.337,0.749,687.3,996.174,0,14.595,14.595,0,7.625,95.548,7.211,1467.008,0,7.231,7.232,21
"5/25/2022 11:47:17 AM",0,28.934,0.331,0.734,675.2,996.212,0,28.543,28.543,18.72,7.619,95.597,7.214,1491.731,0,7.235,7.235,21
"5/25/2022 11:47:17 AM",0,28.549,0.325,0.717,664.8,996.32,0,9.376,9.376,8.151,7.614,95.157,7.181,1480.771,0,7.202,7.202,21
"5/25/2022 11:47:17 AM",0,28.431,0.323,0.709,659.6,996.352,0,32.95,32.95,10.631,7.61,95.246,7.188,1330.307,0,7.209,7.209,21
"5/25/2022 11:47:17 AM",0,28.604,0.32,0.706,654.4,996.3,0,42.569,42.569,66.966,7.608,95.061,7.175,1009.497,0,7.195,7.195,21
"5/25/2022 11:47:17 AM",0,28.75,0.318,0.704,650.1,996.257,0,44.394,44.394,26.088,7.609,94.972,7.169,616.981,0,7.189,7.189,21
"5/25/2022 11:47:18 AM",0,29.479,0.321,0.72,655.6,996.044,0,42.943,42.943,25.835,7.606,95.317,7.195,758.95,0,7.215,7.215,21
"5/25/2022 11:47:18 AM",0,29.894,0.447,1.001,903.4,996.014,0,52.086,52.086,4.23,7.606,95.326,7.191,632.359,0,7.212,7.212,21
"5/25/2022 11:47:18 AM",0,30.166,0.371,0.84,754.5,995.875,0,21.475,21.475,0,7.608,95.457,7.204,542.386,0,7.225,7.225,21
"5/25/2022 11:47:18 AM",0,29.851,0.34,0.767,693.4,995.947,0,35.064,35.064,16.77,7.607,95.338,7.197,936.856,0,7.217,7.217,21
"5/25/2022 11:47:18 AM",0,29.356,0.317,0.711,648.4,996.078,0,43.177,43.177,31.78,7.609,94.998,7.171,1468.877,0,7.192,7.192,21
"5/25/2022 11:47:19 AM",0,29.103,0.31,0.692,634.6,996.147,0,22.833,22.833,12.63,7.61,94.8,7.156,1486.124,0,7.177,7.177,21
"5/25/2022 11:47:19 AM",0,28.962,0.296,0.659,605.9,996.178,0,31.25,31.25,26.698,7.606,94.791,7.156,1482.641,0,7.177,7.177,21
"5/25/2022 11:47:19 AM",0,28.841,0.291,0.646,595.7,996.21,0,81.51,81.51,196.516,7.604,94.499,7.134,1489.013,0,7.155,7.155,21
"5/25/2022 11:47:19 AM",0,28.681,0.28,0.619,573.1,996.248,0,30.517,30.517,108.252,7.605,94.481,7.134,1492.496,0,7.154,7.154,21
"5/25/2022 11:47:19 AM",0,28.642,0.276,0.612,566.8,996.257,0,210.371,210.371,95.104,7.605,94.249,7.117,1437.272,0,7.137,7.138,21
"5/25/2022 11:47:20 AM",0,28.551,0.271,0.599,555.1,996.279,0,109.546,109.546,23.786,7.604,93.886,7.09,1284.683,0,7.11,7.11,21
"5/25/2022 11:47:20 AM",0,28.441,0.271,0.598,555.5,996.311,0,29.37,29.37,5.926,7.6,93.728,7.078,1044.671,0,7.098,7.098,21
"5/25/2022 11:47:20 AM",0,28.396,0.285,0.627,583.7,996.334,0,4.134,4.134,0,7.595,93.743,7.079,927.681,0,7.099,7.099,21
"5/25/2022 11:47:20 AM",0,28.357,0.265,0.585,545,996.331,0,0,0,0,7.595,93.827,7.086,1163.36,0,7.106,7.106,21
"5/25/2022 11:47:20 AM",0,28.187,0.261,0.573,535.5,996.376,0,0.304,0.304,0,7.599,93.774,7.082,1369.304,0,7.102,7.102,21
"5/25/2022 11:47:21 AM",0,28.01,0.261,0.571,535.3,996.427,0,0.936,0.936,0,7.602,93.679,7.075,1480.941,0,7.095,7.095,21
"5/25/2022 11:47:21 AM",0,27.94,0.261,0.572,537.1,996.447,0,0.686,0.686,0.116,7.607,93.974,7.097,1456.983,0,7.117,7.117,21
"5/25/2022 11:47:21 AM",0,27.982,0.251,0.549,515.5,996.427,0,14.244,14.244,0,7.605,94.015,7.1,1427.756,0,7.121,7.121,21
"5/25/2022 11:47:21 AM",0,28.068,0.249,0.546,511.7,996.401,0,123.915,123.915,0,7.601,94.294,7.122,1416.627,0,7.142,7.142,21
"5/25/2022 11:47:22 AM",0,28.116,0.244,0.537,502.6,996.384,0,15.079,15.079,0,7.61,94.805,7.161,1387.655,0,7.181,7.181,21
"5/25/2022 11:47:22 AM",0,29.256,1.11,2.365,2162.5,996.701,0,0,0,8.225,7.737,97.438,7.31,1245.772,0,7.331,7.331,21
"5/25/2022 11:47:22 AM",0,30.907,1.49,3.225,2853.9,996.482,0,1.513,1.513,10.132,7.92,97.312,7.254,411.122,0,7.275,7.275,21
"5/25/2022 11:47:22 AM",0,31.142,1.369,2.99,2634,996.319,0,2.301,2.301,9.574,7.98,96.668,7.193,321.235,0,7.214,7.214,21
"5/25/2022 11:47:22 AM",0,31.196,1.329,2.911,2561.7,996.273,0,1.95,1.95,10.337,8.014,96.047,7.136,287.59,0,7.156,7.156,21
